date,category,name,change,percentage
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5470,0.0001,0.0002
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5650,0.0002,0.0002
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5730,0.0001,0.0001
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5800 Series,0.0001,0.0001
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5870,0.0001,0.0001
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5450,0.0001,0.0001
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5500 Series,0.0,0.0
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5600 Series,0.0002,0.0002
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5700 Series,0.0046,0.0124
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5800 Series,0.0058,0.0154
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5900 Series,0.0003,0.0008
2010-02-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),NVIDIA GeForce GTX 480,0.0,0.0
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5470,0.0005,0.0006
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5650,0.0006,0.0006
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5730,0.0003,0.0003
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5800 Series,0.0001,0.0001
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5870,0.0002,0.0002
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5450,0.0003,0.0003
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5500 Series,0.0001,0.0001
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5600 Series,0.0006,0.0006
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5700 Series,0.0081,0.0159
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5800 Series,0.0086,0.0182
2010-03-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5900 Series,0.0007,0.0012
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5430,0.0001,0.0001
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5470,0.0004,0.0013
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5650,0.0004,0.0015
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5730,-0.0001,0.0003
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5800 Series,-0.0001,0.0001
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Mobility Radeon HD 5870,0.0002,0.0009
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5450,0.0001,0.0007
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5500 Series,0.0001,0.0003
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5600 Series,0.0001,0.0012
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5700 Series,-0.0011,0.0197
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5800 Series,0.0001,0.0222
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),ATI Radeon HD 5900 Series,-0.0001,0.0016
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),NVIDIA GeForce GTX 470,0.0004,0.0008
2010-05-01,DirectX 11 Systems (Vista/Win7 & DX 11 GPU),NVIDIA GeForce GTX 480,0.0007,0.0009
