date,category,name,change,percentage
2009-02-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0031,0.0271
2009-02-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,-0.0003,0.0113
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,0.0043,0.0241
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,0.0032,0.0133
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0002,0.0165
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0001,0.0182
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,-0.0027,0.0951
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,-0.0009,0.1938
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0054,0.0652
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.0017,0.0926
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0008,0.0457
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0124,0.0848
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,0.0002,0.0414
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0058,0.0968
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Intel 852/855,-0.0033,0.0134
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,-0.0019,0.0254
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0027,0.1021
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,Other,0.0006,0.012
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0049,0.0201
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0064,0.0265
2009-03-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,-0.0004,0.0131
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.001,0.0201
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,-0.0004,0.0115
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,-0.0002,0.0145
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0001,0.0172
