date,category,name,change,percentage
2009-10-01,Windows Version,Other,0.0001,0.0012
2009-10-01,Windows Version,Windows 2000,-0.0003,0.0012
2009-10-01,Windows Version,Windows 2003 64 bit,-0.0013,0.0067
2009-10-01,Windows Version,Windows 7,0.0129,0.0479
2009-10-01,Windows Version,Windows 7 64 bit,0.0308,0.0954
2009-10-01,Windows Version,Windows Vista 32 bit,-0.0143,0.2324
2009-10-01,Windows Version,Windows Vista 64 bit,-0.0072,0.1099
2009-10-01,Windows Version,Windows XP 32 bit,-0.0209,0.5001
2009-10-01,Windows Version,Windows XP 64 bit,0.0001,0.0051
2009-11-01,Windows Version,Other,-0.0001,0.0011
2009-11-01,Windows Version,Windows 2000,-0.0001,0.0011
2009-11-01,Windows Version,Windows 2003 64 bit,-0.0007,0.006
2009-11-01,Windows Version,Windows 7,0.0264,0.0743
2009-11-01,Windows Version,Windows 7 64 bit,0.0362,0.1316
2009-11-01,Windows Version,Windows Vista 32 bit,-0.0226,0.2098
2009-11-01,Windows Version,Windows Vista 64 bit,-0.018,0.0919
2009-11-01,Windows Version,Windows XP 32 bit,-0.0204,0.4797
2009-11-01,Windows Version,Windows XP 64 bit,-0.0006,0.0045
2009-12-01,Windows Version,Other,-0.0003,0.0008
2009-12-01,Windows Version,Windows 2000,-0.0001,0.001
2009-12-01,Windows Version,Windows 2003 64 bit,0.0004,0.0064
2009-12-01,Windows Version,Windows 7,0.0002,0.0745
2009-12-01,Windows Version,Windows 7 64 bit,0.0245,0.1561
2009-12-01,Windows Version,Windows Vista 32 bit,-0.0027,0.2071
2009-12-01,Windows Version,Windows Vista 64 bit,0.0081,0.1
2009-12-01,Windows Version,Windows XP 32 bit,-0.032,0.4477
2009-12-01,Windows Version,Windows XP 64 bit,0.0019,0.0064
2010-01-01,Windows Version,Other,0.0,0.001
2010-01-01,Windows Version,Windows 2000,-0.0001,0.0011
2010-01-01,Windows Version,Windows 2003 64 bit,-0.0001,0.0052
2010-01-01,Windows Version,Windows 7,0.0119,0.0976
2010-01-01,Windows Version,Windows 7 64 bit,0.0279,0.1904
2010-01-01,Windows Version,Windows Vista 32 bit,-0.0144,0.1839
2010-01-01,Windows Version,Windows Vista 64 bit,-0.0065,0.0775
2010-01-01,Windows Version,Windows XP 32 bit,-0.0193,0.4381
2010-01-01,Windows Version,Windows XP 64 bit,0.0005,0.0051
2010-02-01,Windows Version,Other,0.001,0.002
2010-02-01,Windows Version,Windows 2003 64 bit,-0.0005,0.0047
2010-02-01,Windows Version,Windows 7,0.0116,0.1092
2010-02-01,Windows Version,Windows 7 64 bit,0.0395,0.2299
2010-02-01,Windows Version,Windows Vista 32 bit,-0.0151,0.1688
2010-02-01,Windows Version,Windows Vista 64 bit,-0.0015,0.076
2010-02-01,Windows Version,Windows XP 32 bit,-0.0348,0.4033
2010-02-01,Windows Version,Windows XP 64 bit,0.0009,0.006
2010-03-01,Windows Version,Other,0.0002,0.0012
2010-03-01,Windows Version,Windows 2000,-0.0001,0.001
2010-03-01,Windows Version,Windows 2003 64 bit,-0.0008,0.0044
2010-03-01,Windows Version,Windows 7,0.0149,0.1125
2010-03-01,Windows Version,Windows 7 64 bit,0.0538,0.2442
2010-03-01,Windows Version,Windows Vista 32 bit,-0.017,0.1669
2010-03-01,Windows Version,Windows Vista 64 bit,0.0,0.0775
2010-03-01,Windows Version,Windows XP 32 bit,-0.052,0.3861
2010-03-01,Windows Version,Windows XP 64 bit,0.0011,0.0062
2010-04-01,Windows Version,Other,0.0005,0.0017
2010-04-01,Windows Version,Windows 2003 64 bit,-0.0001,0.0042
2010-04-01,Windows Version,Windows 7,0.0029,0.1169
2010-04-01,Windows Version,Windows 7 64 bit,0.0149,0.2578
2010-04-01,Windows Version,Windows Vista 32 bit,-0.0053,0.1602
2010-04-01,Windows Version,Windows Vista 64 bit,0.0013,0.0766
2010-04-01,Windows Version,Windows XP 32 bit,-0.014,0.3759
2010-04-01,Windows Version,Windows XP 64 bit,0.0007,0.0066
